,id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
148,57uQhJ6rWuDKDWN3yAkvD6,Feeling You,Anthony Bolt,tech_house,0.0448,0.679,0.361,195429,0.839,1.65e-05,6,0.317,-5.278,0,0.0361,123.999,4
149,4Y6fBXEI5Y1SjsAIDnZFpW,Maybe,Al Sharif,tech_house,0.00692,0.79,0.414,223389,0.904,0.803,1,0.116,-6.644,1,0.045,126.993,4
150,59opkgW4C61OhsP6FZwA8n,Do It To Me,Ben Van Kuringen,tech_house,0.00029,0.782,0.417,172600,0.912,0.58,7,0.387,-8.138,1,0.0471,124.972,4
151,5uMvSEIgdcqC2jCXGzQJYZ,Botanique,Incognet,tech_house,0.00921,0.729,0.448,206190,0.969,0.81,6,0.34,-2.564,0,0.0648,125.999,4
152,7bnczC5ATlZaZX0MHjX7KU,More Life (feat. Tinie Tempah & L Devine),Torren Foot,tech_house,0.0386,0.71,0.469,151934,0.979,3.9e-05,1,0.305,-3.156,0,0.148,125.014,4
153,2qZaZ0WCHp6aCvYwDbu0XB,Shake Them,Estie,tech_house,0.0057,0.897,0.623,160871,0.559,0.033,2,0.0763,-7.313,1,0.153,127.003,4
154,4IiMpxWNK9NUTAM7qmg26g,Me And You,Maxé,tech_house,0.00961,0.738,0.574,180690,0.875,0.000719,8,0.0666,-5.105,0,0.0445,124.985,4
155,71uNY0zkEKMF8UyPtjhod4,Piece Of Your Heart - James Hype Remix,MEDUZA,tech_house,0.00876,0.747,0.769,230120,0.786,0.00323,5,0.0339,-8.603,0,0.0472,125.013,4
156,5KGn7C4GflN0EFMNqDmUY9,Hold Up,Late Replies,tech_house,0.00785,0.805,0.501,228571,0.904,0.9,8,0.0396,-6.717,0,0.0507,126.0,4
157,0ZDaUPL5eABPTQL8Y2AHKA,Work It More,Luke Nash,tech_house,0.000255,0.733,0.116,232325,0.967,0.0309,7,0.21,-4.248,1,0.0538,124.869,4
158,0GiwV6v3AgJfdu59tj719Y,Pump It Up,Endor,tech_house,0.203,0.899,0.654,150635,0.894,9.95e-05,1,0.0606,-7.255,1,0.222,129.047,4
159,7eJSnFDGn9Vz3hY47emC9A,Vital,Westend,tech_house,0.0172,0.73,0.827,203500,0.955,0.62,4,0.0759,-5.306,0,0.0421,125.987,4
160,7c18ok7XMmHApRvrJCI0wx,Keep You Close [Light Below Remix],Damaui,tech_house,0.0311,0.791,0.443,173576,0.832,0.000961,9,0.324,-4.753,1,0.0846,124.017,4
161,6GTe45rFicwBWQH19O8G1t,Don't Need Ya,Malone,tech_house,3.68e-05,0.803,0.342,343680,0.902,0.772,11,0.105,-7.083,0,0.0435,125.011,4
162,1N3HM0jF2WQcfPOOMpkQ0K,Isolation - Kokiri Remix,PEACE MAKER!,tech_house,0.00445,0.748,0.967,161208,0.962,0.0739,1,0.161,-4.77,1,0.0548,125.022,4
163,6uhXJIhA2Tj0k3GD4FkJL2,Deeper,FIRST,tech_house,0.0338,0.722,0.595,199146,0.932,0.00449,7,0.277,-5.974,1,0.12,122.935,4
164,1djIVPxPMkWGr5AG2jQw9p,At Your Side,Ssol,tech_house,0.00636,0.804,0.65,222720,0.791,0.0496,1,0.0803,-7.4,1,0.066,124.982,4
165,133YafRPaKLYCR28FSbN4M,Easier (feat. LOWES) - Radio Edit,CamelPhat,tech_house,0.0435,0.471,0.114,214687,0.895,0.00747,11,0.105,-6.622,0,0.0458,122.954,4
166,5rgVDEwe5y3yvSQUO96Me6,Haunted House,Lukas Schmit,tech_house,0.061,0.869,0.672,202857,0.905,0.641,7,0.122,-5.501,1,0.0618,126.019,4
167,1t3PsmbPSnrrUGrFbxjyCm,Take Me Home,Alande,tech_house,0.00322,0.416,0.18,216774,0.92,0.755,10,0.1,-7.996,0,0.0458,123.942,4
168,4psAM76QFQFy7tqK6Icw2n,Feel This Good,Tony Calrya,tech_house,0.115,0.678,0.308,186562,0.894,0.76,9,0.293,-6.363,0,0.0516,127.988,4
169,2ktuzkwZqdCaZuaLBdW9fO,Don't Waste My Time,H!DE,tech_house,8.15e-05,0.808,0.882,258000,0.892,0.849,9,0.0416,-6.518,0,0.0728,127.02,4
170,6REtetdQjnG5XZZYITN2FX,I Remember,Chris Lake,tech_house,0.117,0.728,0.955,190369,0.94,0.104,4,0.129,-5.28,1,0.0642,126.014,4
171,6A5cwqg8S1Aj3nfHlbW70I,Got The Feeling,Alande,tech_house,0.000602,0.776,0.291,191613,0.914,0.00971,1,0.225,-6.623,1,0.0364,124.012,4
172,3Ja17tAshxN7Sjcv6GunMs,Rock My Body,Jack Ryan (JR),tech_house,0.00248,0.806,0.618,175238,0.787,0.914,2,0.0259,-11.165,1,0.062,126.005,4
173,4Gq2ikHCdv7v2Wfvb7Z8Ns,Beauty Sleep,John Summit,tech_house,0.005,0.733,0.758,198750,0.775,0.691,2,0.159,-5.93,1,0.0467,127.999,4
174,5qIToYYlwSynfz5AFBdXKH,Set Me Free,Whispers,tech_house,0.0098,0.765,0.46,203834,0.787,6.05e-05,1,0.303,-5.771,0,0.0439,126.034,4
175,5APRBIha75fuhdILgVqlr4,Object,Alonso,tech_house,0.00891,0.797,0.569,204585,0.904,0.832,6,0.178,-5.757,0,0.0453,125.014,4
176,3ijMfK5xwJTDdeyJp72mPM,Alive,PAX,tech_house,0.0127,0.733,0.104,230476,0.693,0.066,11,0.089,-8.165,1,0.0326,126.006,4
177,6GxM8GhAOI0yrIktfXIM0Y,In My Soul,Knyts,tech_house,0.0882,0.569,0.332,157703,0.938,0.492,2,0.373,-7.544,0,0.077,124.983,4
178,6PbUBkOUtkjvj7eJ8VxIFY,Break It Down,TMLH,tech_house,0.00271,0.78,0.741,168047,0.954,0.879,6,0.294,-6.936,0,0.0664,123.982,4
179,2N7x0p9FGAINvRJ6LBzBnQ,Hermanos,CJ Jeff,tech_house,0.00755,0.676,0.198,250952,0.925,0.89,6,0.0707,-7.28,1,0.0348,126.028,4
180,5A5v82A7aubMVzKL4yL6aF,Voicebox,Jovan Vucetic,tech_house,0.00382,0.798,0.967,391000,0.9,0.54,7,0.664,-7.303,1,0.0605,127.013,4
181,4fs6N6lhw24EtEAM2InPoU,Stress,Estie,tech_house,0.0106,0.905,0.475,169539,0.481,0.00763,11,0.25,-7.111,1,0.164,126.022,4
182,207K76YZvYaFzR52pBDEw9,Juicy,Anthony Bolt,tech_house,0.00622,0.73,0.939,207360,0.942,0.00732,9,0.249,-1.448,0,0.0381,124.999,4
183,4C2ohxfUodwGkMN67lxGbs,Beat Freak (ft. lau.ra),Chris Lake,tech_house,0.0123,0.886,0.962,214310,0.694,0.44,9,0.13,-5.322,0,0.0448,126.018,4
184,1oXtbKLpdhqS9fyPchfUn9,The Fifth Day,Scissors,tech_house,0.00238,0.792,0.906,174001,0.97,0.539,0,0.114,-2.658,1,0.0563,125.008,4
185,17hGKo3jytm1lyIsae94G9,Promises,Fajro,tech_house,0.0124,0.795,0.191,172619,0.945,0.614,7,0.133,-6.353,0,0.0706,126.06,4
186,6XUYshCcziLPUlsECcPXn3,Set Me Free (feat. MAX) - Martin Ikin Remix,Oliver Heldens,tech_house,0.00171,0.722,0.507,218571,0.843,0.1,11,0.332,-6.902,0,0.0608,126.024,4
187,5eWQ0ThCLB9eJJQQkBO9d2,Chills,Redux Saints,tech_house,0.00318,0.726,0.882,185714,0.986,0.874,8,0.0616,-5.375,0,0.0475,125.992,4
188,7b02PeI5ogCv7bMBvEK5j9,My Rules,Knyts,tech_house,0.0106,0.668,0.375,178548,0.982,0.912,7,0.088,-7.11,1,0.114,123.994,4
189,04gcWAYrysWyDcoSVUa3Vy,Siren,Alande,tech_house,0.000556,0.822,0.477,187680,0.822,0.00591,2,0.0952,-5.8,1,0.0443,124.998,4
190,1WzbY3s305ccABH59tu3mt,Hold It Back,Jack Rush,tech_house,0.0256,0.76,0.522,170880,0.964,0.00287,5,0.897,-5.502,1,0.119,125.028,4
191,0N6MzQGlLcssX58GowtyYj,You Can't Bring Me Down,Andy Kulter,tech_house,0.00818,0.828,0.863,177967,0.824,0.135,0,0.0859,-6.203,0,0.0483,124.976,4
192,5vHFekcSY1YEFdwsuhDvnA,Amelie's Theme,Luke Nash,tech_house,0.000302,0.807,0.412,232325,0.879,0.793,1,0.138,-6.743,0,0.0415,125.004,4
193,3dE0wuFo6n5Su1qTGC2tzf,Catch My Breath,Hugo Doche,tech_house,0.111,0.854,0.572,171695,0.868,0.589,7,0.302,-5.506,1,0.112,124.041,4
194,6RIbDs0p4XusU2PZSiDgeZ,Deceiver,Chris Lake,tech_house,0.0195,0.881,0.966,225884,0.883,0.148,11,0.0825,-5.494,1,0.0633,124.016,4
195,6gEl3cbT9BkzlolTZVSs8F,Falling For You - Radio Edit,Redux Saints,tech_house,0.00103,0.621,0.461,214839,0.932,0.773,11,0.122,-7.162,0,0.0551,123.983,4
196,2sEZIvBLWMPljdtrWakv9D,Tornado,Volkoder,tech_house,0.00661,0.751,0.726,184320,0.903,0.836,7,0.107,-7.164,1,0.0626,125.008,4
197,4vIkDevoT8ELWMjYmuS6Kr,Real Underground,Anthony Sceam,tech_house,0.0202,0.773,0.729,191633,0.978,0.808,9,0.542,-2.855,0,0.0823,124.005,4
198,4qZZdag3hXJyQ2jRIjRzA2,Putin,Franz Kolo,tech_house,0.0147,0.767,0.626,169524,0.719,0.765,0,0.18,-6.527,1,0.0392,125.962,4
199,1KSJgEJ64MD9FVjsrcBGyR,Get Down Baby,H!DE,tech_house,1.98e-05,0.806,0.954,241900,0.948,0.916,9,0.0747,-5.55,0,0.065,127.048,4
200,49tMnLt1iXNT6QBOsepFyg,All Night Alone - Chris Lake Edit,Josement,tech_house,0.0534,0.804,0.848,179304,0.857,0.824,1,0.086,-6.814,1,0.118,126.001,4
201,1QiAGwxd0aLnBQ9c6aGtBZ,Meow,Ben Rolfe,tech_house,0.0031,0.823,0.967,170714,0.803,0.5,2,0.248,-9.756,1,0.054,125.985,4
202,2p03uOlie1nHW77EjtfeOM,Lion Heart,Roast Pang,tech_house,0.00566,0.78,0.437,179518,0.804,0.00555,9,0.122,-7.204,0,0.0855,124.012,4
203,3QieIv5C2xYrwFKeZm1a5V,Sin Ti,Dkuul,tech_house,0.0238,0.813,0.794,153333,0.751,0.507,6,0.249,-8.711,0,0.155,126.024,4
204,2U7uJ24RiFL5o3MfQW79AF,Desire,Jack Ryan (JR),tech_house,0.0282,0.713,0.328,226667,0.727,0.893,7,0.31,-9.923,1,0.0337,126.004,4
205,6n4rKXdDGrvtaNuGtdevdF,What Is House,H!DE,tech_house,0.000182,0.804,0.963,274021,0.948,0.514,7,0.086,-7.497,1,0.0547,127.023,4
206,1fcgdTFeAYdtkLEtfpSThQ,Do You Like… - Extended,Tim Taylor (UK),tech_house,0.0102,0.803,0.552,316320,0.678,0.0948,7,0.0645,-9.958,1,0.0747,125.002,4
207,6U7DCvIA93YYzyFYwmiIIe,Mi Amor,Cloonee,tech_house,0.0187,0.824,0.0858,195952,0.511,0.834,8,0.309,-9.049,0,0.151,127.959,4
208,3mMAFAHknCCGgLbHZEcNq2,Paloma - Extended Mix,Will Taylor (UK),tech_house,0.00647,0.8,0.395,364000,0.912,0.82,5,0.0348,-8.096,0,0.0512,128.036,4
209,4J7FRQpLvc2T6OEzMjGfze,Asi Me Gusta,Morpei,tech_house,0.00378,0.782,0.495,225129,0.925,0.925,4,0.0649,-6.475,0,0.0655,127.979,4
210,5u9eMpWlU8BLgtcaAM3kt5,Klassik Organ,Fleur Shore,tech_house,0.000178,0.799,0.398,415809,0.813,0.941,1,0.692,-7.735,1,0.0533,127.019,4
211,60rojs2mB2y5gNlnQB4ONy,I Believe In Magic (feat. Jeris),Lucas Alexander,tech_house,0.000727,0.815,0.603,233314,0.933,0.657,7,0.174,-7.36,1,0.103,127.983,4
212,6iL48pQntHBsGIGCFZQHcm,User - Extended Mix,Dale Howard,tech_house,0.000508,0.806,0.504,345479,0.826,0.692,11,0.0565,-7.784,1,0.0632,127.991,4
213,5cNA7ChSMX8KBQW40hiwGk,Preach,Truth x Lies,tech_house,0.0171,0.756,0.679,251520,0.873,0.717,5,0.489,-7.685,0,0.0642,124.999,4
214,3VmqkXgj9NyoApKPZXQH59,Rockin,Fran Ares,tech_house,0.000285,0.739,0.566,405714,0.94,0.831,10,0.0363,-6.146,0,0.0628,126.014,4
215,0zNa6XarBE5cPIAp68kyHv,Non-Stop,Ren Phillips,tech_house,0.00301,0.805,0.453,381802,0.89,0.856,8,0.0787,-5.993,1,0.0707,126.001,4
216,4XbFnCVlGMhCIQOSW4Ajan,Hood Shit,Carlo Lio,tech_house,0.000155,0.827,0.465,314531,0.522,0.488,11,0.0902,-8.826,0,0.101,127.997,4
217,4gCxQp4cVkxh7mq8LHRg9v,Endless - Extended Mix,Siwell,tech_house,0.000153,0.706,0.291,372480,0.988,0.903,1,0.0519,-3.386,0,0.0659,125.0,4
218,5N3DUJZ9kiIO1mVM6V2VVt,Intentions,Jay de Lys,tech_house,0.0451,0.788,0.784,345600,0.905,0.576,10,0.0584,-8.929,0,0.0589,124.999,4
219,6P4KlDAFWjS2ASNF9qzGjf,Get Away,Salomé Le Chat,tech_house,0.0142,0.814,0.32,193548,0.699,0.204,4,0.102,-6.448,0,0.126,124.007,4
220,6Ulo1MIDhIT8rWW7ixk3iG,Murder On The Dancefloor,Hannah Laing,tech_house,0.0989,0.711,0.749,207823,0.981,0.303,1,0.246,-4.78,1,0.044,124.991,4
221,4eHlj1PuYqkjmHRlLBpCjU,Calle ft. Villanueva,Shermanology,tech_house,0.00723,0.869,0.853,213953,0.77,0.478,5,0.113,-9.221,0,0.0792,129.007,4
222,16QkgR3C27clStOA8YgwEW,Don't Test,Copasetic,tech_house,0.0494,0.795,0.91,382000,0.841,0.771,6,0.0704,-11.027,0,0.0914,130.011,4
223,1TbUDHbYIeZF53cOk2UpAm,X-Ray - Extended Mix,Samuele Scelfo,tech_house,0.00366,0.804,0.709,362541,0.84,0.791,1,0.0752,-10.74,0,0.0912,128.001,4
224,7DiTNGpMIOfGGVHioNc8ps,Together - Josh Wink Interpretation,Steve Bug,tech_house,0.000415,0.71,0.196,495800,0.716,0.858,2,0.105,-8.253,1,0.0674,126.009,4
225,6rABlESICCjObExXPLLU4k,Nine Ways - Shadow Child Remix,JDS,tech_house,0.000289,0.575,0.21,152114,0.883,0.813,1,0.275,-7.477,1,0.0372,130.0,4
226,0wgDEW2EIfS1Y5XpaAsnup,My Body,Stefano Noferini,tech_house,0.000465,0.809,0.744,336302,0.881,0.694,11,0.0744,-7.597,1,0.0485,127.004,4
227,2zifc4UlS12aiyapjiJ3HN,Can't Sleep - Joshwa Remix,George Mensah,tech_house,0.0029,0.795,0.603,173863,0.939,0.661,5,0.0536,-5.223,0,0.0432,127.011,4
228,49uwVq7ltdJ4U8uVKJGeDM,What’s Your Name? - Extended Mix,ALISHA,tech_house,0.00284,0.8,0.646,392750,0.959,0.789,11,0.0636,-8.842,0,0.0689,128.009,4
229,66NW2CHZxSdCuJNOW3lOT2,With You,Mat.Theo,tech_house,0.00386,0.808,0.931,369500,0.93,0.848,8,0.0896,-8.316,0,0.0667,125.994,4
230,6F8ngjJ2mM1w6dSB4Jlf2w,Other Dimension,Chicks Luv Us,tech_house,0.000257,0.805,0.321,336885,0.613,0.814,4,0.0877,-10.587,0,0.0634,126.994,4
231,5Ous5ZPhsOsAnSoLpJtUxZ,Dirty Jazz - Original Mix,Makanan,tech_house,0.00804,0.858,0.788,356343,0.914,0.803,7,0.0582,-7.159,0,0.0726,124.997,4
232,7mCWHcXigg0alherYAEapP,Reap,Marco Lys,tech_house,0.000186,0.664,0.634,165714,0.974,0.144,1,0.0426,-6.09,1,0.0406,126.005,4
233,4O0kiySXvdqx2ob432NUV3,Hey Hey,Daniel Orpi,tech_house,0.0425,0.772,0.339,443861,0.964,0.895,11,0.0864,-7.898,0,0.129,130.133,4
234,6OAs4t8O6GJx0JhqB2zlz5,On & On - Extended Mix,Ruben Mandolini,tech_house,0.00565,0.775,0.382,403200,0.913,0.0699,3,0.0621,-7.45,0,0.088,124.977,4
235,6VeCUDoR8XGceVpY97ZASj,Move Your Feet Like This - Extended Mix,Mata Jones,tech_house,5.44e-05,0.805,0.839,372501,0.988,0.925,11,0.0294,-7.749,1,0.0433,126.019,4
236,0jgAnvcam8T8i8X2wbY4L4,Drop It Slow,Gabe,tech_house,0.00186,0.801,0.666,222992,0.845,0.151,9,0.358,-7.606,0,0.0989,126.994,4
237,6oq60Rv9bGozwThsQWgNv4,Blobber,Nicola Calbi,tech_house,0.00117,0.774,0.424,471360,0.764,0.886,6,0.0955,-10.562,0,0.0477,123.011,4
238,4bqVEDVn4u0dFVhU9T6ppc,Make My Day,Rescue,tech_house,0.000937,0.794,0.773,337920,0.971,0.869,7,0.0222,-3.836,1,0.0583,124.986,4
239,5eJ87U1zNzexHsdpgvKUO5,Know This Groove,Jay Mariani,tech_house,0.00202,0.799,0.371,355930,0.906,0.906,6,0.086,-11.303,0,0.0578,130.005,4
240,4Z2djvpXPBeFSeJrIPHt6J,Mercy,Ben Walsh (UK),tech_house,0.00386,0.737,0.221,427681,0.817,0.888,0,0.174,-9.831,1,0.0478,128.005,4
241,28txAshPHByRBDPvCpzsyW,Psychonautics,Daniel Jaeger,tech_house,0.00514,0.799,0.218,423524,0.65,0.859,7,0.0433,-6.686,1,0.0957,123.002,4
242,12ob31mfCnnBorvVJcPx8C,Portal,James Solace,tech_house,0.0173,0.766,0.481,221905,0.916,0.913,11,0.0511,-8.885,0,0.0599,125.995,4
243,0VyKSG4bMO22LtO694ukV9,Electric,Sean Random,tech_house,0.000823,0.723,0.467,367500,0.782,0.859,11,0.197,-12.195,0,0.063,128.003,4
244,60RTzWWd9zomtYJt1je6xs,Drugs - Original Mix,Alex Pervukhin,tech_house,7.95e-05,0.799,0.685,396855,0.848,0.746,1,0.305,-8.577,0,0.0469,126.998,4
245,1hQYVErCD5vOBwHGWYvGJU,Get Funky,Dillon Nathaniel,tech_house,0.0374,0.797,0.716,212344,0.944,0.904,10,0.0445,-6.966,0,0.0622,127.983,4
246,4UH64RbOuqMw9VYoUI2vPh,Break Down - Original Mix,Doons,tech_house,0.000846,0.798,0.564,378750,0.934,0.923,7,0.0586,-8.332,0,0.038,128.007,4
247,038pMrMuVfygaT2NzlGkpC,Reverse The Order - Extended Mix,Frederick & Kusse,tech_house,0.0032,0.808,0.32,337619,0.982,0.618,10,0.0619,-6.427,1,0.0638,126.009,4
248,24Mif24UrgIE31i2uww6v3,Night Moves,Knober,tech_house,0.000342,0.804,0.748,410625,0.942,0.236,1,0.0775,-8.908,0,0.055,128.005,4
249,1u2SUX1QkFAlaPKg2nvMbT,Everybody’s Free (To Feel Good) - Deeper Purpose Remix,Piero Pirupa,tech_house,0.00217,0.76,0.713,213543,0.948,0.895,9,0.0442,-4.431,0,0.0413,127.007,4
250,6TWTGYSOtVqrt5LbtcIyAr,Le Freak - Josu Freire Remix,Angel Heredia,tech_house,0.00169,0.805,0.0561,346875,0.891,0.641,11,0.0718,-6.26,0,0.0544,127.995,4
251,6GaEQ3yEADSts3Fto5aZk9,Xaloc - Extended Mix,Funk Cartel,tech_house,0.00444,0.827,0.944,422500,0.973,0.944,0,0.0759,-8.168,1,0.0563,127.985,4
252,4crtTi3Zik1uM0hGx5gs3r,In My Head - Extended Mix,AZETE,tech_house,0.00197,0.804,0.854,396213,0.8,0.623,0,0.0742,-9.472,1,0.0474,126.031,4
253,7gznOBAlfJYgOBGdMM3Pas,Mumble,Kormak,tech_house,0.104,0.784,0.889,214375,0.937,0.738,4,0.0446,-6.25,0,0.0414,125.996,4
254,1dgTA7vOwdgvv7JJzTYTjs,Attention,Alessio Bianchi,tech_house,0.0032,0.807,0.727,395410,0.922,0.9,11,0.0539,-9.261,1,0.0556,128.012,4
255,4s0B1SOyIpjBP48Mvu306d,My Mind Goes,Junior Sanchez,tech_house,0.00741,0.73,0.601,184762,0.926,0.626,2,0.155,-6.696,1,0.0459,125.998,4
256,1pUzuwrUrv53IJFe5xgmki,Evil,Sven Tasnadi,tech_house,0.000781,0.803,0.199,346033,0.787,0.924,7,0.0811,-7.106,1,0.0612,122.013,4
257,1UuwgZPcmET3bETufPU6Qg,Losing Control - Edit,Jerome Robins,tech_house,0.000835,0.783,0.827,175238,0.947,0.921,8,0.0657,-4.627,1,0.0765,126.016,4
258,0Vwv6QWzOq5z6mcPjp10vi,Knock Me Out (Kyle Walker Remix),Ferreck Dawn,tech_house,0.00413,0.824,0.602,215253,0.669,0.522,7,0.087,-7.071,1,0.0686,126.031,4
259,3pUP4EbizHaz4JkyRavlVO,Bustin,Detlef,tech_house,0.000186,0.808,0.628,352500,0.83,0.932,0,0.0798,-7.92,1,0.0634,127.999,4
260,4mk4RTL7zNI81b7PRnDkDA,The Backstage - Extended Mix,Ruben Mandolini,tech_house,0.0013,0.892,0.503,366614,0.905,0.0629,6,0.111,-8.418,0,0.302,126.9,4
261,5sI3JRWJNLj04EzhJGB5dO,Rise Up - Harry Romero Remix,Moreno Pezzolato,tech_house,0.00212,0.855,0.287,326255,0.933,0.725,4,0.0835,-8.894,1,0.053,127.992,4
262,4sZz4GYthzbr3HEfIqqkk9,Straight Up,Antss,tech_house,0.000952,0.802,0.834,443079,0.445,0.708,1,0.104,-10.257,1,0.0922,130.013,4
263,5exZrNrW6s7rO6J5nhUSdf,Reflection - Original Mix,Ben Miller (Aus),tech_house,0.00027,0.801,0.207,465006,0.955,0.767,5,0.0433,-5.92,0,0.0697,125.999,4
264,6Z3ORHjKFKqjODCQ2iez2v,Intentions,PAX,tech_house,0.000747,0.726,0.35,201464,0.866,0.0394,8,0.129,-5.422,0,0.0586,127.006,4
265,2q2RFgJiXCxPlRorcvxZj4,Hot 4 You - Extended Mix,Gettoblaster,tech_house,0.000187,0.765,0.109,320591,0.904,0.737,10,0.111,-8.281,0,0.0375,127.005,4
266,6FCIx6cwJRpA0VBCWoyLWk,Cocktail d'Amore,FreedomB,tech_house,0.00786,0.805,0.777,219213,0.954,0.333,10,0.0444,-9.384,0,0.0692,126.987,4
267,5jzdNJgaXuSG0JLfyQl6Ro,Get It One,Federico Gardenghi,tech_house,0.00358,0.658,0.365,192069,0.82,0.561,0,0.135,-7.513,1,0.0578,124.989,4
268,554v0vlpGiGhrPg9nNwH9Y,Connection,MUUS,tech_house,0.00834,0.774,0.823,223333,0.955,0.907,1,0.0238,-7.88,1,0.0453,126.01,4
269,3ZvTN2Wsuibu2CmwBi4Tje,Ordinary Things,Will Taylor (UK),tech_house,0.000928,0.804,0.336,183807,0.781,0.47,9,0.056,-7.502,0,0.0606,128.006,4
270,4VSLvltDesdozVbYu3NNBF,Give Me A Drink,Fabio Neural,tech_house,7.46e-05,0.802,0.371,402987,0.825,0.656,1,0.0413,-7.361,1,0.039,125.003,4
271,6K5rgIYkNf1peuUNXuKMwm,On The Low feat RAEJMQ,NightFunk,tech_house,0.000603,0.795,0.77,208846,0.844,0.419,8,0.0678,-7.405,1,0.0681,130.016,4
272,7bsQhpxKEIsXJLu4oDZZeN,Let U Go - Extended Mix,Ninetoes,tech_house,0.0164,0.797,0.465,420625,0.96,0.756,10,0.0655,-7.224,0,0.0589,127.995,4
273,3Cs5tO30zX1ZQRO0AUkxks,The Wave,Sosa UK,tech_house,0.00796,0.796,0.439,328800,0.92,0.832,1,0.0992,-8.357,0,0.0464,131.99,4
274,6eyB9JoqCn4vRegYfiwVi8,Deeper Underground,Kevin McKay,tech_house,0.00011,0.806,0.812,148571,0.907,0.0498,1,0.0446,-6.72,1,0.0569,126.011,4
275,32NCCQQ2QV9RpCObNHq1sR,Watley - Original Mix,Enrico Caruso,tech_house,2.22e-05,0.798,0.519,390046,0.994,0.771,10,0.0642,-6.293,0,0.0602,128.01,4
276,1YWS5T1wVK24jfZtqmvY0u,Sweetie - Extended Mix,DJ On,tech_house,0.045,0.812,0.79,366000,0.973,0.561,11,0.0888,-8.048,0,0.0651,126.005,4
277,6xupqwX5Fc34MAmvsNt2YC,100% Tapped,Little Fritter,tech_house,0.0203,0.749,0.11,210000,0.705,0.254,7,0.0818,-9.949,1,0.125,129.981,4
278,2wSe0AOojM9USBlV4GI1LY,Boogie,Lexlay,tech_house,0.000458,0.841,0.525,227322,0.989,0.651,1,0.0848,-5.283,1,0.0848,124.986,4
279,6Gqqn3S2PQnmOuYRNgWZQj,Jungle Sounds,Biscits,tech_house,0.0612,0.808,0.437,202750,0.84,0.675,9,0.0441,-7.278,0,0.0715,124.994,4
280,3sFO2AJDEiM2jlbo903mZ6,Girl Meets Boy,Carlo Lio,tech_house,0.000257,0.762,0.49,420000,0.902,0.891,6,0.211,-7.737,1,0.0903,127.999,4
281,7ajjHzztVc153c13YLq694,Salento - Radio Edit,Julian Collazos,tech_house,0.0219,0.694,0.387,175238,0.971,0.837,10,0.14,-6.201,0,0.0439,126.004,4
282,5GekPcIuvjTc3oZpg0OOrV,Milf Got Beef - Sante Sansone Remix,Josh Kalker,tech_house,0.0375,0.803,0.578,378750,0.813,0.477,1,0.0787,-8.847,1,0.0763,127.995,4
283,5r8YGfcxmRK5rUaZbuN9xF,NTFT - Extended Mix,Dalfie,tech_house,0.0263,0.785,0.764,368000,0.973,0.846,6,0.091,-7.751,0,0.0564,125.945,4
284,28L6N1LfVCXzlYj3mpwjlU,Aphrodites,Joseph Edmund,tech_house,0.00161,0.785,0.514,373440,0.637,0.869,6,0.0718,-8.179,0,0.0871,128.998,4
285,66Myhe0EBQRjOlm4kC9XRf,Set It Off,HUGO,tech_house,0.00118,0.649,0.64,323963,0.807,0.909,8,0.279,-10.276,1,0.0653,126.007,4
286,2FkUSHeSNsU1d5uZYJfnfR,Funk - Umberto Pagliaroli Remix,Markyno,tech_house,0.00436,0.795,0.622,328125,0.911,0.833,1,0.0861,-5.757,1,0.174,128.004,4
287,6UnIzJce5oPkbZNLtOrQpR,Boyz N Da Club,Shermanology,tech_house,0.00205,0.861,0.683,377000,0.78,0.464,7,0.0824,-5.994,1,0.0944,128.956,4
288,5McRN6bEjedarEVPnOtdcD,She Knows What She’s Doing - Extended Mix,James Hurr,tech_house,0.000348,0.724,0.238,360484,0.952,0.624,9,0.022,-4.901,0,0.0606,123.996,4
289,5mQZ05IPbct2O31rBkOPsa,Push - Extended Mix,Shiino,tech_house,0.00797,0.8,0.849,339048,0.994,0.92,10,0.0643,-5.01,0,0.0589,126.007,4
290,4bVe7ZzVrFE0gQNmaNRzbB,Grape,Lui Flores,tech_house,0.000987,0.807,0.638,410323,0.925,0.648,5,0.0667,-6.998,1,0.0545,123.989,4
291,4aQXtIsxaGAEAEuWuwEgcv,Take U High - Radio Edit,Brad Guest,tech_house,0.0126,0.775,0.161,193333,0.846,0.632,11,0.074,-8.352,0,0.0658,125.983,4
292,70RWHOHzgSDYD0k2ieSb1g,Uselfish,Alfrenk,tech_house,0.0188,0.805,0.431,441290,0.912,0.717,0,0.24,-8.345,1,0.0702,123.997,4
293,1wrR8hnXcSpUt1fYftrxUW,What's That Called,Josh Davids,tech_house,0.00178,0.764,0.72,207097,0.91,0.00152,7,0.2,-7.09,1,0.0555,124.01,4
294,2p2D9HPNDiLbyuHvrn4ViM,Raisin - Extended Mix,Ron Costa,tech_house,0.00912,0.792,0.134,403000,0.851,0.893,7,0.0801,-9.866,1,0.0716,123.995,4
295,2it9PsPxxRQQYgG63TseZD,Jungo,Kassier,tech_house,1.29e-05,0.812,0.62,336000,0.985,0.953,1,0.0513,-7.094,1,0.0633,125.991,4
