,id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
147,1L4LDOfhn5GWPPnWKXPNKa,Dance It Out,Genix,techno,0.0155,0.665,0.341,199453,0.736,0.777,3,0.12,-7.455,0,0.0375,127.985,4
148,4IKQjkafDVcE5Q2rL4DBsN,Fracture,Zimmz,techno,0.00547,0.752,0.0346,434646,0.64,0.917,9,0.102,-9.258,1,0.0543,127.0,4
149,58n166VoflmAPwTh1bQCvE,Techno 99,Antoine Delvig,techno,0.000339,0.534,0.0508,195469,0.951,0.864,1,0.356,-5.886,1,0.129,128.044,4
150,5ZKChgvIkzqIzYBDUA4j5x,Drift Line - Original Mix,Chris Veron,techno,5.9e-05,0.682,0.0775,227538,0.898,0.708,10,0.13,-7.031,0,0.0502,130.002,4
151,1DVwV35VBqV0pfExSOamU5,Temptation,Dok & Martin,techno,0.000752,0.627,0.215,415970,0.903,0.867,7,0.151,-6.028,1,0.051,129.999,4
152,1W0qmhvo5H0qo98jChLVO4,Recovery,Veerus,techno,0.00132,0.796,0.241,492365,0.912,0.882,1,0.095,-4.707,0,0.0808,130.004,4
153,47j9ZFHhItCVcDcJ6MKRkP,Console,Zimmz,techno,0.00114,0.63,0.139,430108,0.651,0.876,4,0.0759,-9.832,0,0.0574,126.997,4
154,1kc9dd35RmxWnKDkW2a5cU,Superstition - Original Mix,Ron Costa,techno,0.000308,0.876,0.549,301670,0.664,0.438,8,0.1,-7.146,1,0.0906,128.019,4
155,6U8p94C81h7f5hzcYqbQ8u,Sirius,Thomas Hoffknecht,techno,0.0116,0.753,0.0724,385168,0.831,0.855,1,0.107,-7.352,0,0.0748,130.0,4
156,0vcEjSjiM2B97yj9oXpTho,Stratosphere - Ronnie Spiteri Remix,Christian Smith,techno,5.5e-05,0.673,0.301,478716,0.948,0.902,0,0.0493,-8.348,0,0.0464,130.008,4
157,6zd4AOq3W0WmD6Tqs7jSm8,Trace,Drunken Kong,techno,0.023,0.687,0.215,425445,0.898,0.931,1,0.109,-9.987,1,0.04,131.996,4
158,4o3dPTR2rAU3MwaBxycTWg,Open Your Mind,Zimmz,techno,0.0311,0.695,0.412,429921,0.804,0.884,11,0.107,-9.857,1,0.0413,127.002,4
159,3hm5tgPC9y8xLLrz8NHiGh,Acid Movements - Original Mix,RSRRCT,techno,0.000961,0.793,0.158,391897,0.784,0.851,1,0.0995,-6.32,1,0.0714,130.005,4
160,496V17BgYfFPmt21CEuHbV,Kore - Alex Stein Remix,Dusty Kid,techno,0.00507,0.754,0.109,408115,0.831,0.913,1,0.117,-8.389,0,0.0772,130.001,4
161,6m17ePD6fh1G56FxtMCHh6,Dark Moon,Drunken Kong,techno,0.00567,0.756,0.253,499049,0.951,0.89,6,0.0935,-8.397,1,0.0477,131.007,4
162,74KfyR9q02gMa1v1neD4kS,Mental Extraction,Horisone,techno,0.0142,0.792,0.137,437760,0.728,0.838,1,0.0952,-9.475,1,0.0513,124.973,4
163,4XaqIboJ1FhX9bA0vfHmqq,Surreal - Original Mix,Kemal Vatansever,techno,0.00575,0.769,0.0354,428977,0.839,0.83,6,0.105,-7.803,0,0.0467,130.003,4
164,4jn3pErMn7fTP4sGXUyP6x,Dive - Oscar L Remix,Ken Ishii,techno,0.00253,0.782,0.223,386977,0.935,0.904,11,0.135,-7.713,1,0.0413,129.0,4
165,18touT9q8vDEOVWiCwqHNj,Rocker - Belter Mix,Jens Lissat,techno,0.0139,0.788,0.396,401861,0.887,0.909,9,0.112,-9.655,0,0.0955,134.986,4
166,7pkxcUtbvbDFSdAjMZNGjA,Pisces,Uto Karem,techno,0.000543,0.759,0.151,434887,0.841,0.886,2,0.106,-8.075,1,0.0919,132.992,4
167,6jYknp8qi9goHKnn9aYF77,Analog Saw - Original Mix,Pablo Say,techno,0.000912,0.661,0.196,240000,0.997,0.854,7,0.0907,-7.715,1,0.0736,128.009,4
168,67WLXp8C8vIEgpmeLAPAK3,Save Your World feat. AzZ,Audiomatiques,techno,0.0376,0.741,0.058,360011,0.733,0.817,6,0.106,-10.473,1,0.0728,129.003,4
169,5FKdewwGOJeey8B6YyU6Bp,Voice,Yuji Ono,techno,0.000906,0.568,0.196,279930,0.956,0.83,6,0.102,-7.567,1,0.0519,129.954,4
170,2IDTKOKFrEH2TAGlR7y6gJ,Rave the Planet - Original Mix,Nikolay Kirov,techno,0.00998,0.727,0.232,336364,0.948,0.866,7,0.11,-7.615,1,0.0423,132.014,4
171,4jGuuk9woA5ExFSCZJ6nBH,Reborn - Sisko Electrofanatik Remix,Dyno,techno,0.0337,0.655,0.0356,369231,0.75,0.898,10,0.097,-9.43,0,0.0549,129.994,4
172,6F2YnoZi8O8qd0zmUjmG6K,Math,Frank Arvonio,techno,0.0198,0.748,0.192,448372,0.897,0.911,1,0.11,-9.625,0,0.0518,129.005,4
173,1d1EaFgWzqoBNkeWF7bezt,Rave Step,Yuji Ono,techno,0.00224,0.661,0.138,276231,0.898,0.758,11,0.104,-6.177,0,0.0354,129.974,3
174,1LQZxbCvPOloPtlsTRp0K4,Click the Button,Juliet Fox,techno,0.059,0.729,0.168,411429,0.538,0.43,6,0.483,-10.522,0,0.112,126.021,4
175,2vJv12656vSYrtDPX9wIgA,Nebula - Original Mix,Roger Lavelle,techno,0.000466,0.784,0.29,353588,0.861,0.88,11,0.0879,-8.208,0,0.0843,131.029,4
176,2L4VbnwRRCuyAjPdmunDBC,No Gravity - Original Mix,Celene,techno,0.00118,0.649,0.0987,222089,0.908,0.88,4,0.0725,-8.036,1,0.06,134.002,4
177,0APzDXq4QB4cW1Cc9XLZ1z,Hell Beat - Matt Sassari Remix,Domshe,techno,0.00557,0.775,0.155,378750,0.799,0.883,0,0.111,-8.01,0,0.132,128.007,4
178,2FGVH6eMCYuqbkfsPlBNIC,Natural Desire,Alex Lentini,techno,0.286,0.792,0.216,367783,0.582,0.914,8,0.106,-10.063,1,0.111,131.019,4
179,0VnV4QbuGplPbXsFBJpX8y,Saw of Olympus,HI-LO,techno,0.182,0.732,0.303,272221,0.933,0.877,6,0.152,-7.017,0,0.116,129.993,4
180,5tzcReCKuj6qYbQQVS0ehG,Cryptic Speech - Original Mix,UMEK,techno,0.00398,0.741,0.177,354504,0.948,0.827,2,0.103,-4.822,1,0.0439,131.011,4
181,2DDBrQdOIi1mtBCZocYCeo,Phoenix,Drunken Kong,techno,0.000967,0.792,0.142,409139,0.967,0.94,6,0.108,-5.863,1,0.147,132.004,4
182,1XvBnB6LguiCDjfTklJL0m,Pigment,Joyhauser,techno,0.00683,0.681,0.255,368661,0.901,0.822,1,0.111,-7.663,1,0.0401,131.008,4
183,2ULBxi4DNecLbc9u9qUuFc,The Game,Space 92,techno,0.0344,0.764,0.317,407436,0.954,0.845,7,0.102,-5.664,1,0.0588,131.989,4
184,4Cv1WKAbqrIbc9qltfyvAD,Fortune,Teenage Mutants,techno,0.00075,0.767,0.0796,362806,0.903,0.88,10,0.107,-4.742,0,0.0502,129.998,4
185,2zQvCDoNh9hG0AFSCQzj1y,New World,T78,techno,0.000893,0.665,0.163,350769,0.946,0.406,7,0.143,-4.429,0,0.0585,129.992,4
186,5k5TtPbBNyTy5F7o0TqKVP,Hyper World,Layton Giordani,techno,0.00243,0.745,0.0806,385191,0.832,0.901,7,0.11,-6.217,1,0.0728,131.023,4
187,2rGvg9yjXMQ8B462BOautq,Ykn - Original Mix,Fatima Hajji,techno,0.0146,0.521,0.293,247218,0.994,0.833,6,0.187,-6.33,1,0.0532,133.008,4
188,5l8VA4LS2FUfqavQVgaaxO,Raver's heart,AIROD,techno,7.46e-05,0.754,0.161,336267,0.752,0.862,4,0.0834,-10.233,0,0.0434,139.998,4
189,4CENSp9X4lRjayWEfNWwyT,The Future Is Ours,Christian Smith,techno,0.00804,0.773,0.237,385173,0.801,0.892,8,0.111,-8.962,1,0.0627,134.996,4
190,12JvJwsnOLlTnxJ1WGAbUO,Formula,Charlotte de Witte,techno,0.00532,0.727,0.303,459773,0.938,0.871,8,0.121,-9.294,1,0.0485,134.999,4
191,2To1kKqcmGDu8clp3NuoQS,Atlas,Space 92,techno,0.0358,0.727,0.196,444029,0.952,0.882,1,0.108,-5.693,0,0.0855,131.994,4
192,1L4xRrwt5WQuqbU4vpg11C,Hyperdrive,Antonio D'Africa,techno,0.0008,0.62,0.0301,399923,0.823,0.847,1,0.0948,-6.536,0,0.0491,130.003,4
193,1egsxAP2p3v3J3nO5TlUTX,Bucuresti,Simina Grigoriu,techno,4.27e-05,0.747,0.0817,385904,0.971,0.927,11,0.111,-6.131,0,0.0555,130.009,4
194,52nFiIeYWwY5IJRStcbbfj,Injection - Original Mix,Kaspar,techno,0.0108,0.61,0.0489,421846,0.888,0.824,10,0.111,-6.981,0,0.048,129.992,4
195,5qj4kAvZMHM3rBWQ3CkW3h,Seelenfinsternis,Mark Dekoda,techno,0.000721,0.69,0.62,336000,0.963,0.785,7,0.114,-5.688,1,0.0581,129.996,4
196,05UqkgVIeVjd6OovUCQaqE,Close Your Eyes - Original Mix,Spartaque,techno,0.000365,0.603,0.108,249231,0.907,0.672,8,0.101,-6.08,1,0.0383,130.0,4
197,7vIGXPoegbCCuJUP7RXNFQ,Infinity Space,Kaspar,techno,0.0101,0.696,0.157,361846,0.823,0.87,0,0.0331,-5.901,0,0.0745,130.001,4
198,7Azu6woSBIL0Gwj3Y79bn5,Maybe I'm Wrong,Deborah de Luca,techno,0.0483,0.689,0.0869,378182,0.632,0.363,8,0.112,-10.543,1,0.0534,132.009,4
199,21t50P2lLUDKXFnlekKBEX,Spule,Kaiserdisco,techno,0.218,0.716,0.0301,436932,0.936,0.939,4,0.109,-8.036,1,0.109,132.005,4
200,15JtFByeF3ByxaI3I9UF5D,La Nuit - Radio Edit,Markantonio,techno,0.00124,0.674,0.191,248120,0.974,0.857,11,0.099,-6.87,1,0.067,133.007,4
201,5r7ycCo4weVuLE7rizG1Qe,Scapegoat,NANCY Live,techno,0.00226,0.643,0.398,362092,0.909,0.879,2,0.116,-8.345,1,0.0638,138.994,4
202,1oitDP02bYLiWJTO1Z2aGC,Chaos - Wax Wings Remix,Louisahhh,techno,0.00131,0.585,0.138,309107,0.969,0.844,6,0.286,-5.58,1,0.0587,131.987,4
203,29IGa4pfhldMYeYlbUJeiF,Strange World - Joyhauser Remix,Push,techno,0.003,0.614,0.235,420923,0.938,0.823,6,0.153,-6.281,1,0.0433,130.016,4
204,1Jd6nYN00XbxJLk5FmKTEY,The End of It All,Clap Codex,techno,0.000182,0.747,0.117,429375,0.527,0.822,11,0.0525,-10.313,0,0.0412,128.014,4
205,3zOj4iZqK4qU1OfcCGGk8i,Escape,Eli Brown,techno,0.000677,0.585,0.0454,190866,0.879,0.824,6,0.0613,-8.928,0,0.0482,127.021,4
206,4gneAAeKWfJVfYv3qXdGXY,Experimental Evidence,The YellowHeads,techno,0.000572,0.721,0.0745,427559,0.93,0.917,1,0.532,-5.743,1,0.0429,127.996,4
207,0blkpAYbznmcLSQkHM3HxG,Angels Cry - Original Mix,Mha Iri,techno,0.000221,0.511,0.265,379219,0.994,0.857,11,0.458,-4.812,0,0.0664,127.989,4
208,0M07XMvl0ylY9VVt69LsJu,Under Pressure - Original Mix,Belocca,techno,0.000315,0.652,0.0348,391385,0.859,0.908,11,0.0752,-7.757,1,0.0519,129.984,3
209,2jv1I7mLxwhkcO7acO4vGO,Nebula,Dok & Martin,techno,0.0615,0.733,0.387,359184,0.949,0.88,8,0.12,-7.427,1,0.0657,131.998,4
210,1EVEmkeSCN4RgaVfS92G6W,We Are Here,Dr. Motte,techno,5.59e-05,0.632,0.0916,455761,0.811,0.892,11,0.532,-7.69,0,0.042,131.999,4
211,5UWlHCUy09ojLqdpV0tlbt,Bassiani,FJAAK,techno,0.00648,0.75,0.0751,320949,0.848,0.416,11,0.386,-7.441,0,0.0461,135.003,4
212,5uT52SS7TQX305f84xMIxB,Join Us,AIROD,techno,6.55e-05,0.656,0.131,349726,0.902,0.874,11,0.109,-8.759,0,0.0395,140.008,4
213,2hLyUXVJvDfzqN3Z393xbx,Sysma - Locked Groove Remix,Dusty Kid,techno,0.0309,0.623,0.04,349823,0.986,0.748,2,0.105,-6.687,1,0.0758,143.996,4
214,73xLpiFcvK6r1B3dIlYvhU,Rebirth,Sara Landry,techno,0.000127,0.531,0.488,366677,0.975,0.901,2,0.141,-6.05,1,0.0559,150.002,4
215,2NQGvfgBl5jtkhHB9vVksa,Nightmare,Sebastian Groth,techno,0.00309,0.634,0.502,350203,0.997,0.849,4,0.0643,-6.852,1,0.0629,139.994,4
216,6GwHqZ8aM58nTcGzulYmsm,Rave Cave,Belocca,techno,0.000542,0.652,0.0857,444085,0.856,0.915,8,0.0737,-7.86,1,0.0418,132.012,4
217,2rMvXqXAKzz2qOvm1f9jQs,The Future,D3FAI,techno,0.0182,0.709,0.348,384307,0.886,0.862,6,0.095,-9.997,0,0.0643,131.994,4
218,0GqTvoYqPvahnhTpdT4HJb,Puzzle Pieces,BROKER,techno,0.0943,0.798,0.145,407213,0.794,0.826,5,0.122,-11.019,0,0.134,129.992,4
219,0THz7t12Q8O6dE1bMkPjcl,Inner Circle,Ramon Tapia,techno,0.000154,0.61,0.231,283759,0.918,0.817,4,0.0873,-4.414,0,0.0645,129.992,4
220,4UTbzsggBcjfr6VDuBWLCv,Sleeper in Metropolis - Robin Hirte Remix,Anne Clark,techno,0.0967,0.646,0.907,292969,0.953,0.763,10,0.102,-7.295,0,0.068,128.006,4
221,2LLdVCJACl8QsY9tLPLrxp,Deepest Level,Mark Dekoda,techno,0.00725,0.796,0.339,369375,0.855,0.925,7,0.109,-8.127,1,0.0693,128.018,4
222,1259ck9dunNemJg343Qt0w,Athena - Original Mix,HI-LO,techno,0.000634,0.809,0.0381,376992,0.828,0.42,6,0.122,-5.762,0,0.0583,128.01,4
223,4KtFLus8yM9ieUoe3Mx6SY,Ultimate Distortion,Alan Fitzpatrick,techno,0.00166,0.753,0.239,380592,0.83,0.86,0,0.141,-7.252,0,0.0664,128.026,4
224,72fS4JvztocT9TmvYx0Wzd,Dawn,Cosmic Boys,techno,0.00215,0.744,0.0392,381094,0.903,0.885,7,0.0912,-6.081,1,0.0778,128.011,4
225,0kLNsHxGapjwwNsJHfyLAj,Terminate - Radio Edit,F-Rontal,techno,0.0018,0.79,0.0457,295396,0.873,0.899,1,0.369,-7.491,1,0.0393,129.986,4
226,4hl7Fu604rMlt4viCJmSN9,Headrush,Alex Stein,techno,0.0215,0.693,0.299,353086,0.867,0.876,6,0.119,-10.746,0,0.0447,130.0,4
227,44uK6MFWwtjGVAHVnsI59n,Consciousness,Pig&Dan,techno,0.00463,0.743,0.129,517656,0.932,0.898,10,0.11,-8.182,0,0.0403,130.007,4
228,3IMTEfVAOJZAD5xE6kDct3,Zodiac,Marika Rossa,techno,0.0536,0.792,0.077,370909,0.985,0.943,1,0.112,-6.86,0,0.0475,132.019,4
229,5iFx62onp7Jnz9TeTuFs0Q,Don't Stop No Sleep - Marco Faraone Remix,Radio Slave,techno,0.0075,0.707,0.0679,436492,0.56,0.69,7,0.112,-9.137,1,0.0464,133.005,4
230,09OONn3fkGVUCPjPTG7Xyp,Nothingness,Alignment,techno,0.000488,0.717,0.651,318452,0.955,0.84,11,0.0599,-9.309,1,0.0527,139.995,4
231,7oirL9GFSN4xOvb1MTN4IU,Elevate,Mario Ochoa,techno,0.179,0.699,0.136,461395,0.792,0.92,1,0.188,-8.445,1,0.0528,129.018,4
232,5JuwReeDuunfHJApP5y8a9,"Nothing Can Save You, Accept Darkness",Klanglos,techno,0.074,0.734,0.557,466875,0.936,0.761,5,0.415,-7.807,0,0.0645,127.976,3
233,3tQSq6JY85DV7Wfxh0SS6f,Interferencias - Original Mix,Audiomatiques,techno,0.0269,0.751,0.156,256489,0.663,0.924,9,0.105,-9.757,0,0.0584,130.99,3
234,15BCiNT8YBJ5IvSOLR2qIR,Solid State - Balthazar & JackRock Remix,Monika Kruse,techno,0.00097,0.668,0.593,452308,0.898,0.921,2,0.103,-5.646,1,0.0837,130.01,4
235,0KsmW0uvjP3c4s7Lno18bm,Hope,Patrik Berg,techno,0.0605,0.777,0.0391,461679,0.691,0.883,1,0.101,-6.097,1,0.0419,131.013,4
236,5I18136LcxEO2AfS5x5KIJ,Amnesie,Lilly Palmer,techno,6.93e-05,0.647,0.119,381828,0.803,0.877,11,0.144,-10.893,0,0.0439,131.993,3
237,4zOXRNkLIdojrvCYQi9QUv,190205,Rene Wise,techno,0.000885,0.584,0.374,377570,0.886,0.924,6,0.0989,-10.052,0,0.0422,132.982,4
238,6OGBuLWtrwrO08Kx3AcvNp,Inner Souls,F-Rontal,techno,0.0087,0.632,0.0773,266507,0.932,0.899,1,0.121,-8.122,0,0.0609,128.025,4
239,6eJli89ESBIaZ903CQWdDr,NRG,Alias,techno,0.000109,0.713,0.0465,390006,0.961,0.931,6,0.345,-6.791,1,0.0388,128.003,4
240,09oGaK1ccbGIrblBckZX1R,Orange Sunshine,Alias,techno,0.0011,0.614,0.255,334190,0.874,0.915,6,0.403,-7.772,1,0.0901,128.993,4
241,0awZbFBY3YxjzABQbB1h9X,The Event,Alias,techno,0.00444,0.642,0.154,372116,0.818,0.875,1,0.133,-9.066,1,0.041,128.007,4
242,2NLrBTzLTNFuH5jyDxQq2L,In Your Mind (Reflections),Hyperloop,techno,0.00375,0.791,0.15,448320,0.86,0.871,7,0.104,-7.554,1,0.155,125.0,4
243,5qiKSttCsPxZOLDz1OiICU,S-Sound,Hyperloop,techno,0.00013,0.753,0.286,450706,0.922,0.899,2,0.092,-6.642,1,0.0761,128.018,4
244,0nV42oCyjnr0x2nvirFgze,Spring on the Battlefield,Hyperloop,techno,0.0503,0.773,0.191,440552,0.886,0.927,7,0.123,-10.331,1,0.109,126.997,4
245,1koqt9X58sIMkXlGCNOOJe,Far Away,Mark Reeve,techno,0.00879,0.802,0.0336,385200,0.644,0.902,11,0.109,-8.582,0,0.0519,128.002,4
246,17q9zwdKi59r1gpqMTAlbF,Fragile,Mark Reeve,techno,0.00179,0.804,0.179,441703,0.972,0.91,0,0.103,-7.631,0,0.0998,126.997,4
247,7jXO4N64tjVTFYcpJMBep7,Redemption,Mark Reeve,techno,0.00895,0.76,0.202,427490,0.924,0.923,5,0.0925,-8.679,0,0.0566,128.001,3
248,4cvDSJn7DqGhmZbqLUBQrW,No World Order,Boxia,techno,0.000161,0.729,0.0802,437814,0.973,0.91,11,0.115,-7.567,1,0.0462,128.004,4
249,7rPqJzuu8r2hmQkNoFea4t,Only Human,Boxia,techno,0.00244,0.721,0.121,453048,0.851,0.863,7,0.0863,-7.336,1,0.0473,129.003,4
250,1c4ODedKOyiBFa2paex2bt,Unreal,Boxia,techno,0.0405,0.665,0.0332,433124,0.88,0.92,9,0.112,-6.996,0,0.0714,127.996,4
251,70qNLl18dDnSr95b9dfjic,Ethereal Education,Boxia,techno,0.0338,0.784,0.496,449652,0.763,0.882,0,0.0944,-8.637,1,0.0491,130.005,4
252,5VPCL3HiwOLjoFK0wKiEnf,Eclipse,Wehbba,techno,0.0843,0.705,0.251,428480,0.726,0.861,11,0.0596,-7.288,0,0.0686,127.0,4
253,7xhef4EHZX5uIGk8SeyFkC,Protocol,Wehbba,techno,0.00639,0.799,0.0397,379257,0.873,0.883,4,0.0811,-8.538,1,0.0678,128.001,4
254,0pmFf4FuyWbp91xc7vHe96,Glasswerk,Wehbba,techno,0.0129,0.676,0.0705,382904,0.833,0.869,9,0.134,-8.211,1,0.0734,126.006,4
255,6rjMMP4V0BzFlauW5pa1gd,Framework,Wehbba,techno,0.00861,0.728,0.277,416250,0.888,0.906,7,0.0413,-6.875,1,0.0408,128.006,4
256,1IvFfsCak52nS53DemQHMw,Bells of the Revolution,Bart Skils,techno,0.0136,0.79,0.124,413558,0.891,0.921,6,0.114,-6.464,0,0.0566,125.998,3
257,6AOQ3TmdBRQQUsmwzYu3zP,Ocean Drive,Bart Skils,techno,0.000942,0.806,0.0879,429048,0.933,0.951,8,0.0927,-6.751,0,0.061,126.02,4
258,0rQ9GklVvbkrMYILcsNKiz,Vocalized,Bart Skils,techno,0.000173,0.803,0.0372,458640,0.945,0.92,9,0.119,-5.352,1,0.0511,125.993,4
259,0O5jNneWLCxsDfaJqVTj5v,Retrodade,Bart Skils,techno,0.000626,0.746,0.349,452035,0.925,0.702,4,0.132,-6.144,0,0.0566,126.012,4
260,3ETCyE9LbD4gDXRX6LlnFe,Figure of Ra,Ilario Alicante,techno,0.000137,0.706,0.108,427380,0.891,0.94,8,0.0656,-9.649,0,0.046,127.99,4
261,1UVCFWuwDZDvleffhLHET2,The Acid Runner,Ilario Alicante,techno,0.00401,0.687,0.0741,398310,0.741,0.928,1,0.108,-9.987,0,0.0881,126.993,4
262,0n2KGS8QGWvqBCT708kakZ,Virgo's Echoes,Ilario Alicante,techno,0.124,0.748,0.0992,441524,0.717,0.947,7,0.111,-9.268,1,0.0474,126.996,4
263,3AfK9TjO6NaeOCJtN7RpFq,Third Eye,Ilario Alicante,techno,0.037,0.782,0.225,401250,0.859,0.909,0,0.108,-8.953,1,0.0603,128.007,4
264,6HWiHxaJTLdF3Q9YDPqHQd,Atonal,Ilario Alicante,techno,0.00187,0.729,0.372,429228,0.894,0.904,6,0.133,-9.839,0,0.0796,129.019,4
265,5McQMW17PPSKyVRL6kaF6E,Leave Me,Ilario Alicante,techno,0.0016,0.771,0.0389,436905,0.938,0.937,11,0.0966,-10.108,0,0.0523,126.988,4
266,0uysFtYtEjavuunShowxaI,Black Dolphin,Harvey McKay,techno,0.00227,0.926,0.26,334973,0.892,0.646,10,0.114,-6.832,1,0.126,126.002,4
267,6Rxq9EBewnyoBZGdKJEdzB,Retox,Harvey McKay,techno,0.000125,0.802,0.0291,368674,0.873,0.958,1,0.111,-9.315,1,0.0631,128.007,4
268,1pF156KRRK8o5YkKZyksjX,Cover Up,Harvey McKay,techno,0.000452,0.888,0.0491,358441,0.61,0.929,1,0.107,-8.988,0,0.0445,125.987,4
269,0R209a1CmfUkjVx2jXPybc,Being Alone,Ramiro Lopez,techno,0.000435,0.676,0.108,396325,0.553,0.89,1,0.112,-9.861,0,0.0484,127.002,4
270,7IdS58otzc2IVz4JwATmns,Dark Science,Ramiro Lopez,techno,0.00161,0.676,0.0355,379741,0.653,0.933,4,0.111,-9.525,0,0.0549,127.006,4
271,4QhCokC5zIDzoFs2e4GMvo,Der Raum,Ramiro Lopez,techno,0.00195,0.704,0.0368,425757,0.669,0.91,11,0.112,-10.195,0,0.0542,126.995,4
272,1ByvgOLTyARMUlznO0iSVv,Live Again,Layton Giordani,techno,0.00225,0.761,0.196,504375,0.734,0.863,0,0.338,-8.549,1,0.0534,127.998,4
273,7qGDgVWvTY4CNBqlKdTM5e,Secrets of Vibration,Layton Giordani,techno,0.000128,0.78,0.196,414541,0.877,0.571,4,0.112,-9.098,1,0.065,126.009,4
274,7mPfqIO1h3vL269L8iDrv7,Take It Back,Layton Giordani,techno,0.031,0.659,0.0397,395144,0.816,0.854,4,0.0673,-7.989,0,0.0413,128.021,4
275,0Dxpx152ZrnjJds8MRZwnu,Space,Julian Jeweil,techno,0.000728,0.619,0.0518,437120,0.782,0.927,7,0.692,-8.004,1,0.0534,124.996,4
276,4w765MV0uUcdxoGGPP2S51,South,Julian Jeweil,techno,0.0051,0.715,0.174,406480,0.911,0.92,7,0.11,-7.295,1,0.0512,124.989,4
277,1LC67XSkBPJSydoABdEZ2L,Answer,Julian Jeweil,techno,0.000614,0.64,0.126,375790,0.918,0.908,10,0.267,-8.076,0,0.0569,126.022,4
278,6OBGEA6DGs3fgFxV1ZPHwk,Encke,Julian Jeweil,techno,0.0131,0.742,0.294,388311,0.857,0.895,9,0.12,-8.2,1,0.052,125.996,4
279,5R61tlAgS0Rvw47T5QI8y9,Module,Julian Jeweil,techno,0.0196,0.772,0.278,388331,0.943,0.521,11,0.0929,-6.964,1,0.0516,126.009,4
280,2vfSCFvMbpf4hwxt22Wx7b,In Silence,Amelie Lens,techno,0.00548,0.736,0.198,393740,0.845,0.901,1,0.111,-12.017,1,0.0377,128.009,4
281,7wcezlPS0mPgBW7XiXu2WO,Fake,Wehbba,techno,0.000406,0.718,0.0395,438891,0.707,0.89,9,0.0867,-7.757,1,0.172,124.983,4
282,4gwuQ4JIMhJc4vyg8pyeDS,Preset Heaven,Adam Beyer,techno,4.19e-05,0.802,0.0398,495360,0.931,0.864,2,0.106,-5.807,1,0.0624,124.995,4
283,6sUMNmJa0w67wyFbQlfpvh,Destroyer,Tiger Stripes,techno,0.000125,0.779,0.226,365771,0.95,0.633,8,0.0843,-7.002,0,0.0426,126.004,4
284,5613MQVIqNMtsONeJxjfI8,Mohave,Mars Bill,techno,0.00666,0.664,0.107,425625,0.955,0.855,1,0.277,-6.709,1,0.0376,127.991,4
285,0fgGqL1mscAG2jjnXu6vlJ,La Bruja,Pig,techno,0.0408,0.616,0.267,395444,0.681,0.924,11,0.103,-8.295,0,0.192,247.883,4
286,02yiF0wA7B3HDeg7xWyIMs,Hypericum,Luca Agnelli,techno,0.308,0.7,0.347,456963,0.878,0.903,11,0.111,-8.554,0,0.0615,127.003,4
287,6XkDlhSoIOsa5HU8mUwvta,Limitless,Luigi Madonna,techno,0.000451,0.809,0.838,407040,0.848,0.918,9,0.0775,-4.836,1,0.0721,124.995,4
288,1PTGQ7niOlYF8RhPf5F9ML,Muzik,Timmo,techno,0.0561,0.701,0.162,365732,0.739,0.894,7,0.112,-11.008,1,0.0982,125.999,4
289,4vfrFlSaH3uMytcqcLrSG6,Liquid,Arjun Vagale,techno,8.83e-05,0.621,0.0365,356729,0.739,0.896,9,0.118,-9.658,1,0.049,129.986,3
290,3iPnbnTvP159YGOX1WY4PG,Nasa,Julian Jeweil,techno,0.000533,0.774,0.104,372701,0.976,0.963,1,0.0657,-8.531,1,0.0516,125.986,4
291,7tuGuVK9daGQOuXBOAraW0,Just a Beat,Dense,techno,0.000952,0.782,0.333,468449,0.89,0.889,7,0.312,-6.892,1,0.139,125.012,4
292,647cOdyFEo2yQHMZrGF7B1,Diamond Dust,Vinicius Honorio,techno,0.00273,0.71,0.0471,440840,0.858,0.848,1,0.433,-7.975,0,0.043,124.977,4
293,4uvBTEH0uFX1h0wyFNoWq4,Portmanteau,Ambivalent,techno,5.94e-05,0.714,0.101,403214,0.953,0.872,10,0.127,-9.39,0,0.0425,129.989,4
294,0JjIIsbzhhLHMla2Z7hnd4,Nasqueron,Spektre,techno,0.00023,0.735,0.0807,437080,0.829,0.725,9,0.123,-6.7,1,0.037,124.965,4
295,0WaHuO6ZNiRJDqTrgimlcL,Desert Crash,Marco Faraone,techno,0.123,0.788,0.0386,367896,0.79,0.929,7,0.111,-11.049,1,0.0503,128.01,4
296,2M3fQlTwnM4MFas5Hs01oj,Suki,Dense & Pika,techno,0.0734,0.826,0.262,464019,0.723,0.914,0,0.111,-9.159,0,0.164,124.993,4
297,5S2XVE3PXYKrfVwYVwDLg6,Little Sun,Dense & Pika,techno,0.00934,0.877,0.0909,417642,0.694,0.893,7,0.111,-9.721,1,0.0546,125.001,4
298,6hsV9bKwi7WzyMK6XNdM48,Lanky,Dense & Pika,techno,0.0908,0.795,0.315,392543,0.843,0.92,0,0.0993,-8.941,1,0.0455,128.0,4
299,32nw9Qc5rYjsPWGLy14Yh5,Astral Projection,Enrico Sangiuliano,techno,0.0182,0.798,0.325,483960,0.738,0.941,6,0.11,-8.357,0,0.0606,124.981,4
300,1YDzIFUD4zZwejyM8rHqt8,Blooming Era,Enrico Sangiuliano,techno,0.000708,0.782,0.109,432857,0.584,0.768,1,0.136,-8.965,1,0.0675,126.015,4
